study_id,x,y,z,stat_value,sample_size,space
19702469,60.0,-33.0,-12.0,4.579793261878819,77,mni152_2mm
19702469,33.0,12.0,51.0,-4.034412846463001,25,mni152_2mm
19702469,-18.0,3.0,27.0,5.383631412561229,31,mni152_2mm
19702469,9.0,36.0,0.0,4.1966322004006695,22,mni152_2mm
19702469,15.0,45.0,3.0,3.5472386892259262,36,mni152_2mm
19702469,27.0,18.0,42.0,-2.736806554167595,66,mni152_2mm
19702469,57.0,-30.0,6.0,3.178992258857455,43,mni152_2mm
19702469,0.0,-81.0,36.0,2.3402746593657775,31,mni152_2mm
19702469,9.0,-69.0,39.0,-5.766208019510567,72,mni152_2mm
19702469,54.0,-63.0,33.0,3.756444432409538,25,mni152_2mm
19702469,24.0,18.0,42.0,-2.1260682656569267,72,mni152_2mm
19702469,6.0,-21.0,42.0,2.17259497770209,44,mni152_2mm
19702469,-24.0,-45.0,72.0,3.156494161334646,40,mni152_2mm
19702469,-45.0,-72.0,33.0,-3.7234447220998823,30,mni152_2mm
19702469,-39.0,-39.0,3.0,4.293936698757198,42,mni152_2mm
19702469,-33.0,57.0,6.0,4.282941420133875,33,mni152_2mm
19702469,18.0,15.0,45.0,3.539196436550271,26,mni152_2mm
19702469,-6.0,-42.0,51.0,-3.3059871096909537,91,mni152_2mm
19702469,-9.0,-57.0,33.0,-4.913573193030781,60,mni152_2mm
19702469,18.0,-51.0,63.0,-2.974563432445221,93,mni152_2mm
19702469,45.0,-63.0,33.0,2.648931911148593,33,mni152_2mm
19702469,48.0,-15.0,15.0,-5.33912991339242,26,mni152_2mm
19702469,-33.0,-63.0,21.0,2.2657432671707305,40,mni152_2mm
19702469,-30.0,54.0,-6.0,6.1734546244296595,50,mni152_2mm
19702469,42.0,-78.0,36.0,5.476283362959833,35,mni152_2mm
19702469,-18.0,-54.0,66.0,-2.7512866994438414,32,mni152_2mm
19702469,-57.0,-21.0,-12.0,4.134113832512889,73,mni152_2mm
19702469,-30.0,54.0,-3.0,2.2526701877987905,39,mni152_2mm
19702469,12.0,27.0,15.0,-3.1682767547585176,35,mni152_2mm
19702469,-51.0,-60.0,33.0,4.059431503397986,33,mni152_2mm
19702469,-33.0,9.0,54.0,4.175355852137516,52,mni152_2mm
19703568,37.5,52.5,11.5,-3.2516478761491205,30,mni152_2mm
19703568,13.5,55.5,-0.5,2.4111820619838342,67,mni152_2mm
19703568,46.5,16.5,32.5,2.164417270753496,45,mni152_2mm
19703568,-6.0,15.4,32.7,2.583871051551609,38,mni152_2mm
19703568,26.3,39.4,-5.6,3.630722011883625,46,mni152_2mm
19703568,-37.5,13.5,14.5,-5.234346681285476,65,mni152_2mm
19703568,-1.5,16.5,47.5,-2.830138704085161,39,mni152_2mm
19703568,6.0,15.2,32.6,-4.941859062514862,24,mni152_2mm
19703568,-43.5,31.5,-0.5,4.642681328720879,70,mni152_2mm
19703568,10.5,55.5,-0.5,-4.951150905807174,36,mni152_2mm
19703568,-28.5,31.5,41.5,4.63962977940043,31,mni152_2mm
19703568,-7.5,34.5,-0.5,4.68272335421415,20,mni152_2mm
19703568,49.5,-61.5,41.5,4.860042278687333,35,mni152_2mm
19703568,11.6,7.3,-6.9,4.444509306623231,51,mni152_2mm
19703568,-6.0,36.9,-12.3,5.488944782004285,46,mni152_2mm
19703568,4.5,22.5,41.5,1.96,44,mni152_2mm
19703568,-40.5,7.5,35.5,2.5591130128891724,38,mni152_2mm
19703568,-28.5,43.5,8.5,3.7750280566311254,42,mni152_2mm
19703568,-10.5,7.5,-7.9,5.217284364207736,22,mni152_2mm
19703568,-7.5,37.5,-0.5,4.965529003464221,27,mni152_2mm
19703568,-22.5,-79.5,41.5,3.032535912371375,36,mni152_2mm
19703568,-22.9,-4.8,-14.9,3.797647047575631,33,mni152_2mm
19703568,52.5,-58.5,35.5,-3.45511362221856,54,mni152_2mm
19703568,6.0,37.0,-12.3,-3.6807996557448406,81,mni152_2mm
19703568,-10.5,37.5,2.5,1.96,31,mni152_2mm
19703568,-43.5,28.5,2.5,3.794997989135155,45,mni152_2mm
19703568,-49.5,13.5,29.5,-1.96,63,mni152_2mm
19703568,-37.5,1.5,38.5,-4.9528435883907225,24,mni152_2mm
19703568,23.6,-4.8,-14.9,3.3741712141461604,54,mni152_2mm
19703568,-28.5,22.5,-9.5,2.050079325664937,49,mni152_2mm
19703568,-37.5,31.5,-0.5,-4.5704655115806405,84,mni152_2mm
19703568,-26.3,39.3,-5.5,4.809102801041191,54,mni152_2mm
19703568,46.5,13.5,38.5,2.427139414319059,18,mni152_2mm
19717138,45.184153384328106,5.572014215244082,35.093217075002855,-1.96,34,mni152_2mm
19717138,-9.45726005705074,-11.61411832023268,10.397336317909131,-3.8953669175379586,57,mni152_2mm
19717138,52.59704813989231,23.592750202674473,33.49679445624845,2.147714989970412,48,mni152_2mm
19717138,12.291140954559044,-57.01347449929566,40.71965487957519,-2.1568777068849956,43,mni152_2mm
19717138,-9.048370072119123,-33.73669872851632,54.625513500755275,-1.96,37,mni152_2mm
19717138,59.91621933589465,-4.3957467798950836,1.1887176298521185,3.240585258481994,38,mni152_2mm
19717138,-38.83353823701108,-63.26637543049995,60.78969206670549,-2.7438933000754235,50,mni152_2mm
19717138,-60.388484345204866,-46.617786292734294,44.02828026984412,2.3940601579259497,38,mni152_2mm
19717138,-1.503251362925183,-67.07113700111572,49.527972556620966,3.0584522427172764,50,mni152_2mm
19717138,-13.819582290630295,-20.24085648408996,-4.441893492587201,2.9075836539363733,59,mni152_2mm
19717138,-6.37897308680949,-9.621969288413496,-5.417892814449836,1.96,35,mni152_2mm
19717138,56.871448867183055,23.618360198772105,33.445548555503905,4.64399028074941,22,mni152_2mm
19717138,-49.94501803925392,11.34663362357512,35.70164696923325,5.257874573790963,43,mni152_2mm
19717138,-72.53770962874515,-12.334517012960111,6.721527922996181,-1.96,22,mni152_2mm
19717138,-68.20310184342219,3.694069942651095,20.94033443660074,4.329907306982102,26,mni152_2mm
19717138,4.468058808173854,18.475370177571,26.67238893378217,2.1154813502968857,27,mni152_2mm
19717138,19.596044655230127,35.68159868686018,55.166058345934246,2.5613693672739264,48,mni152_2mm
19717138,-42.69608867558591,8.992892364734535,4.59016862666499,4.674858555961807,47,mni152_2mm
19717138,-68.34884132698372,-5.506697913111412,-1.7055907787064677,1.96,38,mni152_2mm
19717138,-31.569795937521945,-76.45117482956165,27.24076864652561,-4.398811950083631,28,mni152_2mm
19717138,63.52319638963562,-49.64695700465749,35.05259534285379,2.0539120392941026,68,mni152_2mm
19717138,59.75150277248933,23.5546017288672,-8.95979316222533,5.144655726050356,45,mni152_2mm
19717138,-35.57405886964843,65.73882540796501,-19.208929256520115,6.411755887267191,33,mni152_2mm
19717138,-35.381627857986494,30.3866281074488,-8.439995167550896,3.5995095636041565,35,mni152_2mm
19717138,52.980544974210765,-55.913551410649774,51.31203239973959,3.1964626303127317,31,mni152_2mm
19717138,-42.670149290592505,43.31443906879499,21.7851641794577,2.47617279308419,56,mni152_2mm
19717138,8.697065413253547,-8.33305492606606,9.913645541076898,4.655980574851253,49,mni152_2mm
19717138,59.85362319710297,-35.80206101091937,-19.595937694779774,4.484008781264324,61,mni152_2mm
19717138,60.34511029242417,-57.06801329348464,35.71145306530397,1.96,29,mni152_2mm
19717138,15.950021766931394,68.44470411314805,11.19791795081061,-2.2860542165653523,68,mni152_2mm
19717138,52.64954172126579,16.44788984863606,37.4409818263115,1.96,16,mni152_2mm
19717138,19.18722324730493,5.0783998339646415,-10.289978885871951,3.2357354293825766,40,mni152_2mm
19717138,37.63480274799543,-14.962396556158104,17.943608512009295,3.830807738967594,42,mni152_2mm
19717138,41.65260619869824,5.469840751192726,-7.235255791609552,-3.921873715890987,40,mni152_2mm
19717138,52.98586937010998,-48.16905136860851,55.123294533742865,-4.7654196620099585,28,mni152_2mm
19717138,45.00462388510164,44.35342086422749,27.38215136053702,3.618147894620729,46,mni152_2mm
19717138,56.72809846438104,29.82092961452031,17.314226250479475,4.730343661569003,32,mni152_2mm
19717138,-72.53770962874515,-12.334517012960111,6.721527922996181,1.992530501243596,44,mni152_2mm
19717138,1.515373989773747,28.77054709969417,63.75972622505668,1.96,39,mni152_2mm
19717138,30.824891886919715,75.33654820324082,2.6426844972465897,3.2424251541734854,40,mni152_2mm
19717138,-2.0757662363920164,69.79212944345434,30.250376110278875,4.141394690918103,29,mni152_2mm
19717138,-42.4648167664951,11.391451116745976,35.6119666429303,4.706023494103798,48,mni152_2mm
19717138,-60.51360883967219,-29.24150748647762,34.76608847332635,3.754631449926608,51,mni152_2mm
19717138,-13.429669385542502,-5.212320527848815,52.2836981134887,3.5843596428671813,103,mni152_2mm
19717138,-60.46869237483495,-32.07107714694195,39.4636696028893,-1.96,68,mni152_2mm
19717138,-6.08332997566379,-17.54049180119215,29.813988270546428,-2.6373464900456183,29,mni152_2mm
19717138,-32.053638133190844,20.688394027734784,3.487102979687977,-3.388814656269459,39,mni152_2mm
19730837,27.0,0.0,-26.0,3.2261405963077756,46,mni152_2mm
19730837,20.0,6.0,-15.0,3.7539425787679095,85,mni152_2mm
19730837,-46.0,28.0,31.0,5.328065406713452,50,mni152_2mm
19730837,39.0,6.0,-1.0,3.718859046542332,41,mni152_2mm
19730837,-11.0,30.0,-24.0,-2.6683643076846737,54,mni152_2mm
19730837,41.0,-11.0,0.3,4.352662232738181,20,mni152_2mm
19730837,10.0,-41.0,80.0,3.0019391312617274,51,mni152_2mm
19730837,18.0,-16.0,75.0,3.7700420088202895,48,mni152_2mm
19730837,14.0,-68.0,-5.0,4.026081927859354,29,mni152_2mm
19730837,32.0,-52.0,64.0,-1.96,23,mni152_2mm
19730837,13.0,-78.0,41.0,-5.281657637973795,69,mni152_2mm
19730837,11.0,30.0,-24.0,-5.702533115811567,26,mni152_2mm
19730837,23.0,-1.0,67.0,-4.466001735901001,21,mni152_2mm
19730837,11.0,-40.0,80.0,-4.3304205330857215,34,mni152_2mm
19730837,-3.0,-7.0,69.0,-2.12352152705664,32,mni152_2mm
19730837,39.0,1.0,6.0,3.765117134051744,43,mni152_2mm
19730837,-24.0,31.0,-16.0,-1.96,53,mni152_2mm
19730837,24.0,34.0,-16.0,3.2570554244902303,28,mni152_2mm
19730837,-21.0,6.0,-21.0,3.958400015222435,48,mni152_2mm
19730837,39.0,-39.0,46.0,5.524790783021758,72,mni152_2mm
19730837,53.0,-8.0,3.0,4.241670584903138,39,mni152_2mm
19730837,25.0,-27.0,-24.0,3.4094910868488344,33,mni152_2mm
19745020,56.0,-42.0,30.0,-2.264754022469965,34,mni152_2mm
19745020,-8.0,-16.0,64.0,5.3735654784273335,43,mni152_2mm
19745020,20.0,4.0,4.0,-1.96,23,mni152_2mm
19745020,-26.0,-2.0,6.0,5.667380381963903,30,mni152_2mm
19745020,64.0,-36.0,30.0,5.067233621409187,52,mni152_2mm
19745020,-14.0,-20.0,6.0,6.450306180537918,41,mni152_2mm
19745020,50.0,-4.0,50.0,5.858861220667423,49,mni152_2mm
19745020,-20.0,-36.0,46.0,-6.5142423315321665,24,mni152_2mm
19745020,-8.0,-24.0,50.0,-3.8884776683657423,59,mni152_2mm
19745020,-8.0,-14.0,-18.0,-4.081121932842801,36,mni152_2mm
19745020,26.0,-28.0,48.0,-1.96,35,mni152_2mm
19745020,-54.0,-4.0,-12.0,-5.42669234938165,36,mni152_2mm
19745020,38.0,40.0,30.0,5.102441017850041,28,mni152_2mm
19745020,14.0,-14.0,4.0,1.96,25,mni152_2mm
19745020,-28.0,-48.0,62.0,-4.4028424931625265,34,mni152_2mm
19745020,24.0,-50.0,-30.0,-3.938917716158321,49,mni152_2mm
19745020,-34.0,-54.0,-38.0,2.2300885949300775,26,mni152_2mm
19745020,-8.0,36.0,46.0,2.953231044628741,42,mni152_2mm
19745020,-30.0,-62.0,-28.0,-2.288338709696453,33,mni152_2mm
19745020,-34.0,-68.0,54.0,3.773303116839117,27,mni152_2mm
19745020,22.0,-56.0,-32.0,5.97173361878047,34,mni152_2mm
19745020,-30.0,-12.0,68.0,4.696772912389656,24,mni152_2mm
19745020,-46.0,-60.0,6.0,1.96,37,mni152_2mm
19755518,21.0,-78.0,27.0,4.720659470874901,48,mni152_2mm
19755518,-3.0,-81.0,18.0,-4.546715308665195,47,mni152_2mm
19755518,-31.0,-73.0,-16.0,-3.598411502664387,33,mni152_2mm
19755518,42.0,-81.0,12.0,3.773027706320147,27,mni152_2mm
19755518,-30.0,-36.0,-18.0,3.025207620013311,54,mni152_2mm
19755518,-18.0,-57.0,3.0,4.289328895989416,63,mni152_2mm
19755518,30.0,-57.0,-15.0,-2.5675720311992754,38,mni152_2mm
19755518,21.0,30.0,48.0,4.323497746498307,53,mni152_2mm
19755518,33.0,39.0,9.0,-5.038039045948449,56,mni152_2mm
19755518,-3.0,-15.0,42.0,4.140961929941699,62,mni152_2mm
19755518,-45.0,-51.0,39.0,6.654454514890586,38,mni152_2mm
19755518,-3.0,-12.0,42.0,4.261447805648313,57,mni152_2mm
19755518,36.0,-63.0,-18.0,5.179213160807135,33,mni152_2mm
19755518,18.0,-84.0,18.0,4.194613109504094,67,mni152_2mm
19755518,-30.0,-78.0,18.0,2.6039387922504287,19,mni152_2mm
19755518,18.0,-42.0,0.0,3.0504303270646753,47,mni152_2mm
19755518,18.0,-45.0,3.0,3.965726569292091,42,mni152_2mm
19755518,30.0,-36.0,-21.0,4.252206327764057,40,mni152_2mm
19755518,33.0,42.0,9.0,2.9311637750338164,27,mni152_2mm
19755518,-35.0,-43.0,-15.0,4.6225605088388635,32,mni152_2mm
19755518,-21.0,-57.0,0.0,3.9744206428839033,53,mni152_2mm
19755518,-33.0,-51.0,-3.0,4.338574169512791,46,mni152_2mm
19755518,24.0,-75.0,30.0,1.96,72,mni152_2mm
19755518,36.0,-63.0,-18.0,-1.96,33,mni152_2mm
19755518,33.0,-72.0,24.0,2.3465073233637237,74,mni152_2mm
19755518,15.0,-45.0,3.0,3.876887391584936,19,mni152_2mm
19755518,-12.0,-69.0,-6.0,1.96,26,mni152_2mm
19755518,-15.0,-84.0,0.0,3.4074167798184893,44,mni152_2mm
19755518,-21.0,-54.0,0.0,-2.3133845671766298,40,mni152_2mm
19755518,15.0,33.0,24.0,4.851584580348373,31,mni152_2mm
19755518,-39.0,-69.0,-15.0,1.9694859503371505,44,mni152_2mm
19770059,6.0,-90.0,-6.0,-2.2617067492999916,29,mni152_2mm
19770059,50.0,-58.0,12.0,3.922738367739631,48,mni152_2mm
19770059,-50.0,-56.0,6.0,4.061058257133951,34,mni152_2mm
19770059,26.0,0.0,-10.0,2.270932205920269,41,mni152_2mm
19770059,-42.0,-6.0,54.0,6.698892670942918,19,mni152_2mm
19770059,-40.0,6.0,54.0,-4.185521656807761,48,mni152_2mm
19770059,-58.0,-52.0,40.0,3.2983694986132512,42,mni152_2mm
19770059,52.0,34.0,-2.0,-3.9647324724882296,59,mni152_2mm
19770059,-8.0,-94.0,-10.0,-2.0676507728886517,58,mni152_2mm
19770059,-46.0,24.0,2.0,3.707612167051367,32,mni152_2mm
19770059,30.0,2.0,60.0,1.96,57,mni152_2mm
19770059,-46.0,-6.0,54.0,-2.026883779139151,57,mni152_2mm
19770059,12.0,4.0,2.0,-1.96,61,mni152_2mm
19770059,-28.0,4.0,58.0,2.9114918334120117,51,mni152_2mm
19770059,22.0,-8.0,68.0,-4.320295063759231,22,mni152_2mm
19770059,-36.0,-2.0,-22.0,6.102929179220756,36,mni152_2mm
19770059,-22.0,-66.0,36.0,6.468942181823296,46,mni152_2mm
19770059,12.0,-50.0,42.0,-3.56285916343731,38,mni152_2mm
19770059,-54.0,-60.0,6.0,4.558076855047405,36,mni152_2mm
19770059,-40.0,10.0,-4.0,-3.449944321115467,32,mni152_2mm
19770059,26.0,-14.0,-10.0,4.196261325391194,27,mni152_2mm
19770059,-56.0,10.0,6.0,3.010843280781513,27,mni152_2mm
19770059,38.0,4.0,60.0,2.4570744667329563,24,mni152_2mm
19770059,52.0,2.0,46.0,-5.140875578535416,69,mni152_2mm
19770059,52.0,-46.0,20.0,2.919028843032144,39,mni152_2mm
19770059,-26.0,-6.0,70.0,-5.2145023103701975,49,mni152_2mm
19770059,4.0,-92.0,-6.0,-1.96,45,mni152_2mm
19770059,-52.0,30.0,2.0,4.7396484326136665,36,mni152_2mm
19770059,-58.0,-48.0,36.0,4.920059839288081,49,mni152_2mm
19770059,-18.0,-66.0,38.0,-3.730238870194739,36,mni152_2mm
19770059,-38.0,-6.0,60.0,5.2489310558041495,45,mni152_2mm
19770059,0.0,2.0,50.0,3.9778557835563846,37,mni152_2mm
19770059,-42.0,6.0,-2.0,2.384761221572,64,mni152_2mm
19770059,-10.0,8.0,-4.0,-4.98301422576559,26,mni152_2mm
19770059,46.0,-14.0,54.0,3.2346321803932536,29,mni152_2mm
19770059,-26.0,2.0,-14.0,4.002026664738623,61,mni152_2mm
19770059,58.0,-42.0,8.0,2.5483860335041775,30,mni152_2mm
19770059,30.0,4.0,-24.0,5.871422049710479,39,mni152_2mm
19770059,26.0,-10.0,66.0,4.777179846543475,33,mni152_2mm
19770059,48.0,-4.0,50.0,4.525389750215539,58,mni152_2mm
19770059,-2.0,-94.0,-8.0,2.302456541821652,32,mni152_2mm
19770059,60.0,-48.0,-4.0,5.681555228391254,58,mni152_2mm
19770059,50.0,-60.0,18.0,-4.8580984685341155,42,mni152_2mm
19770059,-54.0,-56.0,14.0,5.039624263989682,37,mni152_2mm
19770059,-44.0,6.0,-10.0,-1.96,52,mni152_2mm
19770059,32.0,-10.0,66.0,4.6057842880606366,45,mni152_2mm
19770059,-2.0,-10.0,54.0,1.96,61,mni152_2mm
19770059,60.0,-36.0,8.0,3.7243399795762504,56,mni152_2mm
19770059,-20.0,-10.0,-14.0,4.977909771538884,74,mni152_2mm
19770059,30.0,-8.0,0.0,2.4136721508557204,35,mni152_2mm
19770059,-4.0,12.0,32.0,4.40211559211561,23,mni152_2mm
19770059,4.0,-8.0,52.0,3.372906133702811,32,mni152_2mm
19770059,-62.0,-44.0,32.0,6.059064963880669,28,mni152_2mm
19770059,40.0,-6.0,-12.0,4.213906673002369,34,mni152_2mm
19770059,-6.0,8.0,34.0,3.95320646466898,40,mni152_2mm
19770059,-10.0,10.0,-4.0,4.8818991634505,47,mni152_2mm
19770059,-30.0,8.0,-20.0,-3.609808015184007,40,mni152_2mm
19770059,-52.0,30.0,2.0,-5.33866324648516,30,mni152_2mm
19783412,-39.0,27.0,33.0,-3.892888451202,53,mni152_2mm
19783412,30.0,21.0,-6.0,5.568828086804941,38,mni152_2mm
19783412,-33.0,21.0,-6.0,1.96,31,mni152_2mm
19783412,-34.0,24.0,33.0,6.27135536543249,27,mni152_2mm
19783412,36.0,33.0,33.0,3.8444859692116937,30,mni152_2mm
19783412,39.0,-48.0,38.0,2.123493056178905,49,mni152_2mm
19783412,30.0,21.0,0.0,3.588338495490588,29,mni152_2mm
19783412,6.0,24.0,29.0,1.96,32,mni152_2mm
19783412,-36.0,-54.0,42.0,4.783316438622957,43,mni152_2mm
19783412,6.0,24.0,39.0,4.967835943306551,87,mni152_2mm
19783412,36.0,30.0,36.0,4.074155354109501,36,mni152_2mm
19788567,48.0,-45.0,-6.0,3.0457881504223785,25,mni152_2mm
19788567,-45.0,21.0,30.0,5.164232843366913,50,mni152_2mm
19788567,-63.0,-54.0,12.0,4.058667762783969,42,mni152_2mm
19788567,48.0,-75.0,-3.0,3.9118727739688297,52,mni152_2mm
19788567,45.0,0.0,3.0,-4.153575460864513,44,mni152_2mm
19788567,-36.0,-9.0,27.0,3.306616825329498,23,mni152_2mm
19788567,48.0,12.0,18.0,4.108515127804426,48,mni152_2mm
19788567,-45.0,12.0,30.0,2.8598415786820013,25,mni152_2mm
19788567,39.0,-45.0,-21.0,-2.827603991920475,44,mni152_2mm
19788567,-45.0,-51.0,42.0,-3.119772977886691,51,mni152_2mm
19788567,63.0,-54.0,27.0,3.9758837085148393,47,mni152_2mm
19788567,57.0,-18.0,45.0,3.790774023723957,32,mni152_2mm
19788567,54.0,-24.0,24.0,5.661221962992744,24,mni152_2mm
19788567,57.0,-51.0,15.0,1.96,116,mni152_2mm
19788567,21.0,-87.0,-12.0,-1.96,19,mni152_2mm
19788567,-51.0,-39.0,21.0,4.432152186982617,55,mni152_2mm
19788567,-42.0,-45.0,-27.0,-5.698863384010536,45,mni152_2mm
19788567,51.0,-24.0,-9.0,-2.2056085411531265,46,mni152_2mm
19788567,36.0,24.0,-6.0,4.836829520778578,54,mni152_2mm
19788567,39.0,12.0,33.0,-5.662282284132522,57,mni152_2mm
19788567,39.0,27.0,21.0,-2.2346992601214217,56,mni152_2mm
19796692,51.0,-48.0,-21.0,-4.2041079407515385,36,mni152_2mm
19796692,41.0,12.0,-11.0,3.5144478842736815,16,mni152_2mm
19796692,-37.0,6.0,-27.0,3.8863406471785895,36,mni152_2mm
19796692,-56.0,-58.0,14.0,3.5473769841585043,58,mni152_2mm
19796692,0.0,-25.0,45.0,2.5801141602844817,74,mni152_2mm
19796692,-35.0,-5.0,-30.0,3.3663913468184115,62,mni152_2mm
19796692,2.0,8.0,44.0,2.321800899572764,24,mni152_2mm
19796692,2.0,-93.0,5.0,4.247420104902614,27,mni152_2mm
19796692,19.0,-27.0,5.0,3.3545332890992325,48,mni152_2mm
19796692,-46.0,-35.0,46.0,3.60531597512416,32,mni152_2mm
19796692,-48.0,17.0,29.0,-3.0540948022832604,36,mni152_2mm
19796692,68.0,-26.0,1.0,-3.1496485855880594,37,mni152_2mm
19796692,54.0,-7.0,45.0,5.457828320702072,53,mni152_2mm
19796692,-26.0,45.0,35.0,1.96,35,mni152_2mm
19796692,50.0,18.0,32.0,1.96,40,mni152_2mm
19796692,-26.0,15.0,-1.0,3.34411237003298,39,mni152_2mm
19796692,-13.0,-21.0,5.0,3.187816932547599,42,mni152_2mm
19796692,-50.0,11.0,-4.0,1.96,21,mni152_2mm
19796692,2.0,27.0,39.0,5.209934443677132,32,mni152_2mm
19796692,-63.0,-53.0,17.0,-3.7751406809545056,21,mni152_2mm
19796692,24.0,38.0,42.0,5.504734984751574,42,mni152_2mm
19796692,-58.0,-54.0,17.0,3.4097212221861124,43,mni152_2mm
19796692,50.0,-49.0,-21.0,-3.5157249622693834,36,mni152_2mm
19796692,17.0,-25.0,5.0,3.2869513394649768,72,mni152_2mm
19796692,-1.0,-25.0,45.0,5.579437136829988,33,mni152_2mm
19796692,42.0,12.0,-11.0,2.6271802643453706,42,mni152_2mm
19796692,62.0,-48.0,25.0,3.0839229412105724,52,mni152_2mm
19796692,42.0,-5.0,0.0,-7.772790292144831,44,mni152_2mm
19796692,68.0,-25.0,1.0,1.96,52,mni152_2mm
19796692,15.0,-70.0,-23.0,-2.5477805581127333,43,mni152_2mm
19796692,-46.0,3.0,-27.0,2.6280091817743227,32,mni152_2mm
19796692,64.0,-47.0,17.0,3.952144367445999,29,mni152_2mm
19796692,-2.0,8.0,51.0,4.024451386602971,22,mni152_2mm
19796692,33.0,-71.0,40.0,-3.410369220578602,55,mni152_2mm
19796692,47.0,-43.0,-25.0,-5.399203067520116,27,mni152_2mm
19796692,28.0,9.0,-4.0,6.750112580804649,59,mni152_2mm
19796692,57.0,-15.0,45.0,2.6443612810409585,21,mni152_2mm
19796692,-60.0,-53.0,21.0,3.233847485355076,45,mni152_2mm
19796692,1.0,43.0,27.0,3.887704806212626,86,mni152_2mm
19796692,-34.0,46.0,-6.0,5.443274106141722,36,mni152_2mm
19796692,37.0,0.0,-27.0,-1.96,39,mni152_2mm
19796692,45.0,16.0,-8.0,-3.3256651500912673,72,mni152_2mm
19796692,4.0,5.0,44.0,3.304180054037121,21,mni152_2mm
19796692,62.0,2.0,4.0,1.96,41,mni152_2mm
19796692,28.0,53.0,27.0,2.641147415504899,65,mni152_2mm
19796692,-42.0,38.0,-12.0,5.060232789027045,51,mni152_2mm
19796692,3.0,52.0,31.0,3.2705967500931923,19,mni152_2mm
19796692,-43.0,16.0,-1.0,5.2695267404762784,37,mni152_2mm
19796692,-43.0,-4.0,0.0,5.492442061164548,23,mni152_2mm
19796692,1.0,58.0,19.0,-4.953803978736406,67,mni152_2mm
19796692,-7.0,-12.0,34.0,3.894273807703691,25,mni152_2mm
19796692,-41.0,-50.0,50.0,3.581989956702133,40,mni152_2mm
19796692,49.0,-8.0,52.0,4.656263695154479,55,mni152_2mm
19796692,45.0,-25.0,57.0,-3.9968400218203337,35,mni152_2mm
19796692,-2.0,45.0,16.0,2.4660991804982944,37,mni152_2mm
19796692,-9.0,-20.0,5.0,-1.96,53,mni152_2mm
19796692,-31.0,53.0,19.0,3.1424418017157114,29,mni152_2mm
19796692,16.0,-71.0,-27.0,3.849028824016961,24,mni152_2mm
19796692,53.0,19.0,21.0,2.2165038973658997,35,mni152_2mm
19796692,56.0,-10.0,-16.0,-3.790473007373278,52,mni152_2mm
19796692,41.0,9.0,-24.0,4.17016727567179,51,mni152_2mm
19796692,10.0,-18.0,5.0,-3.1616545442629342,18,mni152_2mm
19796692,44.0,-5.0,-27.0,4.090949431812587,24,mni152_2mm
19796692,-42.0,-4.0,4.0,-2.677484700817976,48,mni152_2mm
19796692,-43.0,-6.0,-27.0,-3.3934816416048346,58,mni152_2mm
19796692,33.0,-69.0,44.0,1.96,33,mni152_2mm
19796692,1.0,19.0,40.0,4.139455945491129,32,mni152_2mm
19796692,12.0,-76.0,44.0,2.5393639298377417,21,mni152_2mm
19796692,-50.0,-68.0,-13.0,4.707538350116653,106,mni152_2mm
19796692,0.0,-32.0,53.0,3.2417110765872685,40,mni152_2mm
19796692,-39.0,-56.0,-27.0,3.2200282844731425,44,mni152_2mm
19796692,-63.0,-48.0,25.0,-3.099157104182076,27,mni152_2mm
19796692,-1.0,50.0,9.0,3.0009759182611657,49,mni152_2mm
19796692,10.0,-45.0,24.0,-5.399638447112158,60,mni152_2mm
19796692,7.0,16.0,3.0,5.091637029678522,41,mni152_2mm
19796692,-57.0,-7.0,37.0,3.909777821136982,61,mni152_2mm
19796692,8.0,-4.0,33.0,2.507487851117041,26,mni152_2mm
19796692,46.0,-37.0,50.0,4.582737488259836,24,mni152_2mm
19796692,-37.0,6.0,-27.0,-1.96,35,mni152_2mm
19796692,50.0,-73.0,18.0,5.337179726061548,27,mni152_2mm
19796692,9.0,21.0,3.0,5.076307173718938,23,mni152_2mm
19796692,-4.0,-70.0,48.0,2.774952681442624,68,mni152_2mm
19796692,-2.0,45.0,12.0,3.1762073748999953,63,mni152_2mm
19796692,16.0,-74.0,4.0,3.834121248599394,30,mni152_2mm
19796692,-56.0,-22.0,45.0,1.96,29,mni152_2mm
19796692,20.0,17.0,-14.0,4.342597778374793,29,mni152_2mm
19796692,0.0,5.0,48.0,5.085592421329875,58,mni152_2mm
19796692,-39.0,-57.0,-27.0,2.250604676907248,48,mni152_2mm
19796692,-25.0,44.0,35.0,3.228909048744085,54,mni152_2mm
19796692,22.0,38.0,42.0,-4.459611251013691,76,mni152_2mm
19796692,38.0,41.0,31.0,3.14589119324245,38,mni152_2mm
19796692,13.0,-72.0,-27.0,3.176584943471504,33,mni152_2mm
19796692,56.0,18.0,21.0,-5.971125113239385,39,mni152_2mm
19796692,0.0,-2.0,44.0,5.00254745960627,45,mni152_2mm
19796692,-55.0,-24.0,45.0,1.96,23,mni152_2mm
19796692,10.0,14.0,10.0,-2.721234139121153,32,mni152_2mm
19796692,-10.0,13.0,10.0,2.5849994348969427,43,mni152_2mm
19796692,-1.0,44.0,20.0,-3.8292906364258337,61,mni152_2mm
19796692,-9.0,12.0,10.0,5.061129286266942,28,mni152_2mm
19796692,-6.0,-63.0,-20.0,-3.859736221613122,45,mni152_2mm
